adep,ades,typecode,icao_operator,flight_duration_minutes,departure_hour,day_of_week
GMTN,EBCI,B738,RYR,159.83333333333334,9,3
GMTT,LFPG,A321,AFR,142.75,13,1
GMTT,LEMG,B738,RYR,34.583333333333336,14,2
GMTN,LFML,B738,MAY,116.25,6,3
GMTT,LFPO,B38M,TKJ,136.58333333333334,7,0
GMTT,LTFM,A321,BBT,237.16666666666666,16,4
GMTT,LIME,B38M,RYR,146.16666666666666,11,4
GMTT,LFPG,A320,ABY,136.25,16,4
GMTT,LEMD,CRJX,ANE,78.75,12,4
GMTT,LFPO,B38M,TKJ,142.91666666666666,7,0
GMTT,EDSB,B738,RYR,144.16666666666666,19,2
GMTT,LEBL,A320,MAC,90.08333333333333,6,2
GMTT,EBCI,B738,MAY,159.66666666666666,5,5
GMTN,LFML,B738,RYR,113.58333333333333,6,3
GMTT,LEMG,B738,RYR,40.416666666666664,21,6
GMTT,EHRD,B738,TRA,145.41666666666666,17,1
GMTT,GMTA,AT76,RAM,38.25,17,2
GMTT,LFPO,B738,TVF,132.08333333333334,10,1
GMTT,LIME,B738,RYR,136.91666666666666,17,5
GMTT,LEBL,A320,MAC,81.41666666666667,11,3
GMTT,EBBR,A320,ABY,157.91666666666666,14,3
GMTT,LEBL,A320,VLG,95.33333333333333,7,3
GMTT,LFPB,B734,SWT,155.83333333333334,17,1
GMTN,LEMD,B738,RYR,64.58333333333333,13,1
GMTT,EBBR,A320,MAC,157.25,7,2
GMTT,LEMD,B738,RYR,61.25,6,6
GMTT,LEBL,B738,RYR,88.41666666666667,10,6
GMTT,LEBL,B738,MMO,81.83333333333333,16,3
GMTT,LEMD,B738,MAY,68.58333333333333,6,0
GMTT,EBBR,A320,MAC,150.16666666666666,7,2
GMTT,LFBO,B738,RYR,162.91666666666666,17,2
GMTT,LFPB,B734,SWT,131.33333333333334,17,4
GMTT,EDSB,B738,RYR,170.08333333333334,18,2
GMTT,LEMD,B738,RYR,61.583333333333336,13,5
GMTT,LTFJ,A320,MAC,246.33333333333334,17,5
GMTT,LFBO,B738,RYR,98.66666666666667,5,6
GMTT,LEMD,CRJX,ANE,60.083333333333336,11,1
GMTA,GMTT,AT76,RAM,44.5,19,4
GMTT,LFPB,A321,AFR,142.5,14,1
GMMN,LEMD,CRJX,IBB,87.83333333333333,17,2
GMTN,LEMG,B738,RYR,26.833333333333332,13,5
GMTN,EBCI,B738,RYR,147.25,8,3
GMTT,LFMK,B738,RYR,100.0,12,2
GMTT,EHEH,B738,RYR,166.66666666666666,8,4
GMTT,LEMD,CRJX,ANE,72.25,12,1
GMMN,LTFJ,A320,ABY,263.0833333333333,17,4
GMTT,LEMD,CRJX,IBB,61.916666666666664,12,5
GMTT,GMTA,AT76,RAM,40.666666666666664,18,0
GMTT,LTFM,B38M,TKJ,229.66666666666666,6,5
GMTT,LEBL,A320,ABY,91.75,6,0
GMTT,EHAM,A320,ABY,161.91666666666666,14,2
GMTT,LFMK,B738,RYR,107.83333333333333,12,2
GMTT,LTFM,A321,BBT,242.58333333333334,10,6
GMTT,LEMG,B738,RYR,32.916666666666664,12,4
GMTT,LEMD,A320,MAC,63.833333333333336,5,5
GMTN,LEMG,B38M,RYR,33.083333333333336,15,6
GMTT,EHRD,B738,TRA,177.58333333333334,17,1
GMTT,LEBL,B738,RYR,85.41666666666667,13,2
GMTT,LFOB,B738,RYR,149.16666666666666,4,0
GMTN,EBBR,A320,MAC,140.91666666666666,6,5
GMTT,LEBL,B738,RYR,88.33333333333333,12,4
GMTT,LIME,B738,RYR,124.91666666666667,19,5
GMTT,LFPB,A320,AFR,134.16666666666666,16,2
GMTT,LEBL,A320,MAC,80.75,8,1
GMTN,LEAL,B738,RYR,53.583333333333336,7,6
GMTT,LIME,B738,RYR,133.41666666666666,17,1
GMTT,LFPO,A320,MYX,137.25,7,6
GMTT,LEMD,CRJX,ANE,63.583333333333336,12,4
GMTN,EBBR,A320,MAC,162.91666666666666,6,0
GMTT,LTFJ,A320,MAC,235.5,17,5
GMMN,LFLL,A320,MAC,154.0,5,6
GMTT,LEBL,A320,MAC,86.5,13,4
GMTT,EDLV,B738,RYR,173.08333333333334,9,6
GMTT,LEBL,B738,MAY,84.58333333333333,17,1
GMTT,LTFM,A321,BBT,248.33333333333334,15,6
GMTT,LFPG,A320,MAC,146.58333333333334,7,1
GMTA,GMTT,AT76,RAM,45.75,16,0
GMTT,LFPO,B38M,TKJ,122.08333333333333,7,4
GMTA,EHRD,B738,TRA,167.75,9,0
GMTN,LEBL,A320,ABY,86.58333333333333,6,1
GMTT,LFML,B738,RYR,122.66666666666667,6,0
GMTT,LFML,B738,MMO,133.25,4,2
GMTT,LFLL,A320,ABY,129.16666666666666,17,6
GMTT,LFPO,A320,MYX,126.16666666666667,7,2
GMTN,LEMG,B738,MMO,23.0,6,4
GMTT,LPPT,B738,RYR,52.166666666666664,20,2
GMTT,LEMD,CRJX,IBB,59.916666666666664,11,5
GMTN,EBBR,B737,JAF,156.41666666666666,18,5
GMTT,EDLV,B38M,RYR,169.5,7,3
GMTT,EDSB,B738,RYR,160.0,18,6
GMTT,EDDK,A320,MAC,172.66666666666666,5,4
GMTT,LFPG,A320,ABY,129.75,15,4
GMME,LEMD,B738,RYR,70.08333333333333,21,4
GMTT,LEMD,CRJX,ANE,72.0,11,2
GMTN,LEMD,B738,RYR,70.0,13,6
GMTT,EDLV,B738,RYR,175.75,5,2
GMTT,LFBO,B738,RYR,95.75,4,6
GMTA,GMTN,AT76,RAM,41.583333333333336,17,4
GMMN,EHAM,B738,RAM,191.16666666666666,12,2
GMTT,LEBL,A320,ABY,87.75,5,6
GMTT,LIME,B738,MMO,142.75,17,1
GMTT,LFPO,B38M,TKJ,136.25,7,2
GMTT,LFBO,B738,RYR,91.66666666666667,18,2
GMTT,LEMD,B738,RYR,62.75,8,3
GMTT,EHAM,A320,ABY,162.83333333333334,14,2
GMMN,LFMY,B789,CSH,137.5,16,6
GMTT,LFPO,A20N,TRA,135.5,9,4
GMTT,LFPB,A320,AFR,140.58333333333334,13,3
GMTT,EBBR,A320,ABY,160.33333333333334,14,0
GMTT,LPPT,B738,MAY,45.25,21,4
GMTT,EBCI,B738,RYR,148.33333333333334,12,6
GMMN,LEVC,AT76,RAM,127.66666666666667,14,4
GMTT,LEBL,B738,RYR,84.66666666666667,17,1
GMTT,EBBR,A320,ABY,139.08333333333334,5,5
GMTT,EBCI,B738,RYR,149.33333333333334,17,3
GMTN,LEMG,B38M,RYR,37.416666666666664,12,5
GMTT,EGKK,A320,ABY,161.58333333333334,6,1
GMTT,GMFO,B738,RYR,45.0,11,3
GMTT,EHRD,B738,TRA,163.91666666666666,9,4
GMMN,LPPT,B738,RAM,55.0,19,3
GMTT,LFPG,B734,SWT,161.58333333333334,16,1
GMTT,LPPT,B738,RYR,51.583333333333336,20,0
GMTT,LEMG,B738,MMO,30.25,12,5
GMMN,LTFM,B77W,THY,239.5,17,2
GMTT,EBCI,B738,MMO,142.83333333333334,14,2
GMTT,LFOB,B738,MAY,136.58333333333334,14,4
GMTN,LEBL,A320,ABY,89.25,13,5
GMMN,LEMG,AT76,RAM,76.66666666666667,15,3
GMTT,LEMD,B738,RYR,63.416666666666664,12,3
GMTT,EBCI,B738,RYR,147.25,16,4
GMTN,LFML,B738,RYR,107.91666666666667,9,5
GMTN,LEAL,B738,RYR,53.666666666666664,14,1
GMTT,LEMG,B738,RYR,32.0,4,4
GMTT,LFML,B738,RYR,113.41666666666667,7,0
GMTT,LFBO,B738,RYR,102.91666666666667,18,0
GMTT,LTFM,A321,BBT,242.0,10,6
GMTT,LFPG,A320,ABY,141.5,15,4
GMTN,EBCI,B738,RYR,165.08333333333334,9,0
GMTT,LTFM,A321,BBT,240.0,12,3
GMTT,LEMD,C560,HSY,67.91666666666667,20,0
GMTT,LEMD,B738,RYR,56.416666666666664,13,1
GMTT,LFOB,B738,RYR,150.5,4,1
GMMN,LFBD,B738,RAM,119.75,15,6
GMTT,LEMD,CRJX,ANE,65.08333333333333,11,2
GMTA,GMTT,AT76,RAM,46.166666666666664,16,2
GMTT,EBCI,B738,RYR,143.16666666666666,15,4
GMTT,EBBR,A320,ABY,151.58333333333334,5,5
GMTT,LTFJ,A320,MAC,234.16666666666666,17,3
GMMN,LFPB,A320,AFR,167.58333333333334,15,6
GMTT,LEBL,A321,VLG,79.25,6,3
GMTT,LTFJ,A320,ABY,258.1666666666667,18,3
GMTT,EBCI,B738,RYR,160.41666666666666,11,6
GMME,LFBO,B738,MAY,105.08333333333333,17,5
GMTN,LEMD,A320,ABY,59.0,17,3
GMTT,LEMD,B738,RYR,60.0,13,0
GMTT,LFPO,B38M,TKJ,129.41666666666666,7,2
GMTA,EHRD,B738,TRA,156.25,10,3
GMTN,LFML,B738,RYR,118.66666666666667,18,0
GMTT,LFMK,B738,RYR,106.75,12,2
GMTN,LFML,B738,RYR,112.58333333333333,10,5
GMTT,LEMD,A320,MAC,68.0,17,2
GMTT,LEMD,CRJX,ANE,73.66666666666667,11,6
GMMN,LEBL,B738,RAM,114.58333333333333,15,2
GMTT,LEBL,A320,ABY,84.58333333333333,5,3
GMTT,EBBR,A320,MAC,155.25,5,0
GMMN,LFMN,B738,RAM,135.5,15,3
GMTT,LMML,B38M,TKJ,156.0,5,2
GMTT,EBCI,B738,RYR,159.5,16,0
GMTT,LEMD,CRJX,ANE,58.333333333333336,11,3
GMTT,LEMD,B738,MAY,55.833333333333336,9,3
GMTN,LEBL,A320,MAC,87.25,14,5
GMMN,LEBL,B738,RAM,114.83333333333333,8,2
GMTT,LEMG,B738,RYR,33.0,21,6
GMMN,LEMG,AT76,RAM,91.75,15,6
GMTN,LEMG,B38M,RYR,27.583333333333332,15,1
GMTT,LIME,B38M,RYR,133.08333333333334,11,4
GMTT,LFPO,A320,MYX,133.08333333333334,7,4
GMTT,LFBO,B738,RYR,103.83333333333333,4,6
GMTT,LEBL,B738,RYR,75.25,23,2
GMMN,LIME,A320,MAC,171.5,18,4
GMTT,EBBR,A320,ABY,149.33333333333334,14,1
GMTT,LEMD,B738,RYR,60.5,13,2
GMTT,LEMD,B738,RYR,59.416666666666664,6,6
GMTT,LEMG,B738,RYR,36.5,14,1
GMTT,LEMD,CRJX,ANE,65.25,12,0
GMTT,LEVC,B738,RYR,66.41666666666667,11,1
GMTT,EGSS,B738,RYR,162.08333333333334,19,6
GMTT,EGKK,A320,ABY,142.83333333333334,7,1
GMTT,EBBR,A320,MAC,161.16666666666666,15,6
GMTT,LEBL,A320,VLG,81.25,6,3
GMTT,LFBO,B738,RYR,92.5,5,6
GMTT,EDLV,B738,RYR,170.41666666666666,4,2
GMTT,LEMG,B738,RYR,30.833333333333332,4,4
GMTT,LEMD,CRJX,ANE,67.16666666666667,11,0
GMTT,EBBR,A320,BEL,141.91666666666666,8,5
GMTT,LEMD,CRJX,ANE,67.91666666666667,11,4
GMTT,LEMD,A320,ABY,55.25,5,4
GMTT,LFPG,A321,AFR,160.91666666666666,13,1
GMFO,LFOB,B738,RYR,154.83333333333334,14,2
GMTN,LEMD,B738,RYR,56.666666666666664,14,1
GMTN,EBBR,A320,ABY,160.33333333333334,6,0
GMTT,LFOB,B738,RYR,147.5,4,1
GMTT,LEVC,B738,RYR,57.166666666666664,15,5
GMTT,LFMK,B738,RYR,93.33333333333333,12,2
GMMN,LFPB,A321,AFR,157.16666666666666,15,4
GMTT,EDLV,B738,RYR,176.75,9,6
GMTT,LFPB,A320,AFR,134.66666666666666,15,5
GMTN,LEMD,B738,RYR,60.083333333333336,12,3
GMTT,EGSS,B738,RYR,175.75,15,1
GMTT,GMTN,B738,RYR,27.333333333333332,18,0
GMTT,EHAM,A320,ABY,165.66666666666666,6,3
GMFO,EBBR,A320,VAW,152.66666666666666,6,4
GMTN,LEMG,B738,RYR,23.833333333333332,12,3
GMTT,LEBL,A320,ABY,88.16666666666667,5,6
GMTT,EHRD,A320,TCX,147.91666666666666,10,4
GMTN,LFML,B738,RYR,107.5,6,3
GMTT,LEMD,A320,ABY,53.416666666666664,5,5
GMTT,LEBL,A320,ABY,83.33333333333333,5,6
GMTT,EHAM,A320,MAC,164.58333333333334,6,6
GMTT,LEVC,B738,RYR,61.416666666666664,13,3
GMTT,EBBR,A320,MAC,166.0,14,0
GMTT,LEBL,A320,ABY,90.91666666666667,13,5
GMTT,LFML,B738,RYR,129.33333333333334,18,6
GMTT,LFOB,B738,RYR,139.41666666666666,14,4
GMMN,EGLL,B38M,RAM,175.5,12,5
GMTT,EBCI,B738,RYR,148.41666666666666,15,4
GMTN,EBBR,B737,JAF,154.83333333333334,18,5
GMTT,EDSB,B738,RYR,161.08333333333334,18,2
GMTT,LEMG,B738,RYR,33.916666666666664,14,1
GMTT,LEBL,A320,VLG,78.41666666666667,13,1
GMTT,LFBD,A320,ABY,111.5,12,2
GMTN,LEMD,B738,RYR,55.583333333333336,13,6
GMTT,LFML,B738,RYR,106.25,11,5
GMTN,LEMD,A320,ABY,65.83333333333333,17,3
GMTT,EHEH,B738,RYR,170.66666666666666,7,4
GMTT,EGSS,B738,RUK,158.41666666666666,20,6
GMTN,GMTA,AT76,RAM,34.75,16,6
GMTT,EHRD,B738,TRA,144.75,19,1
GMTT,LIME,LJ45,RYR,154.91666666666666,2,1
GMTA,EBBR,A320,VAW,150.16666666666666,17,3
GMMN,LPPT,B738,RAM,58.166666666666664,16,6
GMTT,LFMK,B738,RYR,94.83333333333333,4,4
GMTT,LFBO,B738,RYR,92.0,18,2
GMTT,EGSS,B738,RYR,171.5,17,4
GMME,LFOB,B38M,RYR,154.58333333333334,13,5
GMTT,LEMG,B738,RYR,31.75,12,5
GMTT,EHAM,A320,ABY,161.16666666666666,6,6
GMTT,LEBL,B738,RYR,89.33333333333333,13,2
GMTT,LFPB,B734,SWT,140.91666666666666,17,3
GMTT,LFPO,B738,TVF,134.25,16,5
GMTT,LEVC,B738,RYR,58.5,21,6
GMTT,LFML,B738,RYR,119.66666666666667,19,6
GMTT,EBCI,B738,RYR,152.83333333333334,15,3
GMTT,LEVC,B738,RYR,56.666666666666664,12,2
GMTT,EDLV,B738,RYR,177.33333333333334,5,2
GMTT,LEMD,A320,MAC,59.333333333333336,5,5
GMTT,EDLV,B738,RYR,175.91666666666666,18,0
GMTT,EGCC,B738,RYR,163.33333333333334,20,4
GMTT,LFBD,A320,ABY,103.41666666666667,6,6
GMTN,GMTT,A320,ABY,18.5,6,4
GMTN,EBBR,A320,ABY,145.58333333333334,6,4
GMTT,LFPB,B734,SWT,146.5,17,2
GMTT,LEBL,A320,ABY,90.83333333333333,5,3
GMTN,LEMG,B738,RYR,29.75,8,4
GMTT,LEBL,A320,MAC,89.33333333333333,5,6
GMMN,EDDF,A321,DLH,179.91666666666666,0,6
GMTT,EHEH,B738,RYR,146.16666666666666,12,0
GMTT,LFBO,B738,RYR,102.33333333333333,18,2
GMTT,LFOB,B38M,RYR,132.75,7,5
GMTT,LEBL,A320,ABY,95.91666666666667,5,3
GMTT,LEMD,B738,RYR,59.833333333333336,10,2
GMTT,LTFM,A320,MYX,235.33333333333334,6,5
GMTT,LFLL,A320,ABY,125.5,5,2
GMTT,LEBL,B738,RYR,91.0,17,1
GMFO,LFML,B738,RYR,103.33333333333333,21,2
GMTT,LFML,B738,RYR,107.5,11,5
GMTT,LEBL,B738,RYR,83.0,16,3
GMTN,LEAL,B738,RYR,56.333333333333336,19,5
GMTT,EBCI,B738,RYR,154.08333333333334,17,3
GMTT,LEMD,A320,ABY,59.833333333333336,5,0
GMTT,EHRD,A320,NVD,171.0,9,4
GMTT,LFPB,A320,AFR,136.16666666666666,13,3
GMTT,LEBL,A320,ABY,87.83333333333333,13,5
GMTT,LEMD,CRJX,ANE,58.083333333333336,11,3
GMTT,LFML,B738,RYR,109.41666666666667,6,0
GMMN,LPPR,E190,RAM,94.33333333333333,15,4
GMTT,LEMD,B738,RYR,61.5,14,5
GMTT,EHAM,A320,ABY,156.91666666666666,15,0
GMTT,EHAM,A320,MAC,155.08333333333334,6,3
GMTT,EBBR,A320,ABY,149.16666666666666,7,4
GMTT,LFPO,A20N,TRA,141.33333333333334,9,4
GMTT,LFPG,B734,SWT,144.41666666666666,17,1
GMTT,LEMD,B738,RYR,66.33333333333333,6,6
GMTT,EDJA,B738,RYR,161.0,4,0
GMTT,EDLV,B738,RYR,160.91666666666666,18,0
GMTT,LFPB,B734,SWT,206.66666666666666,17,2
GMTN,LEMG,B738,RYR,31.0,6,4
GMTT,LEBL,A320,ABY,80.16666666666667,13,5
GMTT,LEMD,CRJX,IBB,67.58333333333333,12,5
GMTT,LEMD,B738,RYR,63.0,18,4
GMTT,LEMG,B738,RYR,29.583333333333332,20,0
GMTT,EGSS,B738,RYR,157.25,18,4
GMTT,LEMG,B738,RYR,35.0,13,5
GMTT,EGSS,B738,RYR,159.75,17,4
GMTT,EHAM,A320,ABY,154.91666666666666,15,0
GMTT,LFOB,B738,RYR,158.5,15,1
GMMN,EBBR,B738,RAM,182.0,1,6
GMTT,EDDP,B734,SWT,196.91666666666666,17,4
GMMN,LTFJ,A320,MAC,252.66666666666666,16,5
GMTN,LFPB,A320,ABY,142.08333333333334,15,6
GMTT,LTFJ,A320,MAC,243.0,17,3
GMMN,LSGG,B738,RAM,149.0,12,5
GMTT,LFPB,B734,SWT,147.33333333333334,17,0
GMMN,GMTN,AT76,RAM,55.583333333333336,14,4
GMTT,LEMD,B738,RYR,61.75,11,5
GMTT,LFPB,A320,AFR,145.5,15,5
GMTT,EGKK,A320,MAC,147.41666666666666,15,3
GMTT,LEMD,B738,RYR,61.166666666666664,10,4
GMTN,LFPG,A320,ABY,144.5,11,3
GMTT,LEMD,B738,MAY,63.166666666666664,9,2
GMTT,EDLV,B738,RYR,169.33333333333334,4,2
GMTN,LEAL,B38M,RYR,56.583333333333336,8,2
GMTN,LEMG,B738,RYR,30.0,12,3
GMTT,LFPG,B734,SWT,160.66666666666666,17,2
GMTT,EHAM,A320,ABY,170.66666666666666,14,2
GMMN,GMTT,AT76,RAM,50.083333333333336,22,3
GMTT,LFBO,B738,MAY,110.25,19,4
GMTT,LFOB,B738,RYR,139.91666666666666,7,5
GMTT,LFPO,B738,TVF,139.66666666666666,9,6
GMTN,LFML,B738,RYR,129.41666666666666,22,0
GMTN,LFML,B738,RYR,99.5,16,0
GMTT,EDJA,B738,RYR,163.25,5,0
GMTN,LEAL,B738,RYR,56.0,7,2
GMTT,LTFM,A321,BBT,245.08333333333334,13,2
GMTT,EBBR,B738,RYR,152.25,13,1
GMTT,EBBR,A320,ABY,145.83333333333334,7,4
GMTT,LEBL,A320,VLG,85.75,6,4
GMTN,LEMG,B38M,RYR,25.166666666666668,15,1
GMTT,LIME,B738,RYR,142.5,11,4
GMTT,LEMD,A320,MAC,68.91666666666667,5,4
GMTT,LEMD,B738,RYR,65.75,9,2
GMTT,LIME,B738,RYR,137.5,17,5
GMMN,LFPO,B738,TRA,163.58333333333334,16,6
GMTT,LFPG,A320,MAC,138.41666666666666,10,5
GMTT,LEBL,B738,RYR,86.08333333333333,8,5
GMTT,LEMD,B738,RYR,74.5,11,4
GMTT,EHAM,A320,ABY,161.75,15,4
GMTT,EHRD,B738,TRA,160.66666666666666,17,1
GMMN,LFLL,B738,RAM,152.58333333333334,14,6
GMTT,LEBL,B738,RYR,91.41666666666667,8,5
GMTN,LFML,B738,RYR,108.16666666666667,10,5
GMTT,EGSS,B738,RYR,171.41666666666666,19,6
GMTT,LFBD,A320,ABY,93.75,11,2
GMTT,LFPG,A320,AFR,140.5,15,5
GMTN,EBBR,B737,JAF,188.75,15,2
GMTN,LEMD,B738,RYR,59.666666666666664,9,5
GMTT,LEBL,A320,VLG,80.41666666666667,6,3
GMTT,LPPT,B738,RYR,56.25,19,0
GMTT,EGKK,A320,ABY,157.0,6,1
GMTN,LFPG,A320,ABY,141.33333333333334,11,3
GMTT,LEMD,AT75,SWT,83.58333333333333,17,3
GMTT,LFPG,B734,SWT,151.08333333333334,17,3
GMTT,EBBR,A320,ABY,138.5,14,4
GMTT,LFOB,B738,RYR,145.0,5,3
GMTT,LEBL,B738,RYR,82.08333333333333,13,4
GMME,LEMG,B738,RYR,50.333333333333336,21,6
GMTT,EBCI,B738,RYR,186.91666666666666,15,4
GMTT,LEBL,A320,VLG,91.75,6,3
GMMN,EDDF,B738,RAM,186.33333333333334,11,0
GMTT,LFPG,A320,AFR,137.33333333333334,13,3
GMTT,LFPB,B734,SWT,149.16666666666666,17,2
GMMN,LEBL,E190,RAM,104.58333333333333,8,5
GMTT,LFPG,A320,ABY,147.66666666666666,5,6
GMTT,EBBR,B737,JAF,149.83333333333334,22,6
GMTT,LFBO,B738,RYR,96.5,20,4
GMTT,EBCI,B738,RYR,155.33333333333334,15,1
GMME,EGSS,B738,RYR,171.25,20,0
GMTT,LFPO,A320,MYX,130.33333333333334,7,0
GMTT,EBBR,A320,ABY,161.91666666666666,14,5
GMTN,EBBR,B737,JAF,165.75,15,5
GMTT,LFML,B738,RYR,110.16666666666667,6,0
GMTT,EBBR,A320,ABY,242.5,6,4
GMTT,LFPO,A320,MYX,128.08333333333334,7,6
GMMN,LEBL,A320,ABY,113.25,6,2
GMMN,LFPO,B738,RAM,150.91666666666666,13,5
GMTT,GMMW,A320,MAC,29.333333333333332,22,4
GMTA,EHRD,B738,TRA,157.83333333333334,13,0
GMTT,LPAR,B738,MMO,53.166666666666664,21,4
GMTN,LFML,B738,RYR,101.33333333333333,6,3
GMTT,LFLL,A320,MAC,131.16666666666666,5,3
GMTT,EHEH,B738,RYR,187.16666666666666,7,4
GMTT,EDLV,B738,RYR,178.41666666666666,8,3
GMTN,EBBR,B737,JAF,168.58333333333334,15,2
GMMN,GMFO,AT76,RAM,83.0,16,2
GMMN,LTFM,B788,RAM,245.91666666666666,9,5
GMTT,EBBR,A320,ABY,167.41666666666666,14,1
GMTT,LIRA,B738,RYR,137.66666666666666,8,0
GMTA,GMTN,AT76,RAM,29.5,18,4
GMMN,LEMD,B738,RAM,81.0,15,3
GMMN,GMTN,AT76,RAM,57.916666666666664,15,4
GMTT,LTFJ,A320,ABY,256.9166666666667,17,5
GMTT,LTFM,A320,MYX,234.0,6,5
GMTT,LFBO,B738,RYR,100.5,18,0
GMTT,EHEH,B738,RYR,163.25,12,0
GMMN,LPPT,B738,RAM,56.666666666666664,15,2
GMTT,EBBR,B738,JAF,153.5,22,6
GMTT,EBCI,B738,RYR,152.16666666666666,15,1
GMMN,LFPO,B738,JAF,150.83333333333334,6,6
GMTT,LEBL,A319,VLG,81.5,12,6
GMTT,LFML,B738,RYR,99.91666666666667,4,2
GMTT,LEMD,CRJX,ANE,59.25,11,5
GMMN,EDDF,A319,DLH,184.83333333333334,0,5
GMTT,EGSS,B738,RUK,155.5,14,1
GMTT,GMMN,B738,RAM,47.416666666666664,5,6
GMTT,LEBL,B738,RYR,86.5,16,3
GMTT,LEMD,B738,RYR,56.083333333333336,12,3
GMTT,LEBL,A319,VLG,87.16666666666667,13,6
GMTN,LFML,B738,RYR,105.83333333333333,6,3
GMMN,LIMF,B738,RAM,150.25,9,0
GMTT,LFOB,B738,RYR,161.16666666666666,4,0
GMMN,LFPB,A320,AFR,161.66666666666666,6,5
GMTT,LEBL,B738,RYR,86.58333333333333,16,3
GMMN,LFPO,B738,RAM,152.16666666666666,13,2
GMMN,LFPG,A320,AFR,161.41666666666666,15,2
GMTT,LFBO,B738,RYR,98.25,18,0
GMTT,LFOB,B738,MMO,134.58333333333334,4,3
GMMN,LIMZ,A320,ABY,160.33333333333334,6,1
GMTT,LFMK,B738,RYR,95.83333333333333,5,4
GMTT,LFPB,A320,AFR,153.41666666666666,13,1
GMTT,LFBO,B738,RYR,97.83333333333333,19,2
GMTT,LFML,B738,RYR,99.0,20,6
GMTN,LEMG,B738,RYR,26.166666666666668,14,6
GMTT,GMTA,AT76,RAM,49.25,17,0
GMTT,LFOB,B738,RYR,144.0,7,5
GMTT,LEMG,B738,RYR,28.75,4,4
GMTT,LEMD,B738,RYR,67.75,12,3
GMTT,EBCI,B738,RYR,147.16666666666666,15,1
GMMN,LIPZ,A320,MAC,171.0,5,6
GMTT,LFOB,B738,RYR,146.83333333333334,18,6
GMMN,LEBL,B738,RAM,108.75,15,5
GMMN,LFQQ,B738,JAF,184.5,11,1
GMMN,EGLL,B38M,RAM,190.5,12,2
GMMN,LFPO,B738,JAF,150.83333333333334,5,5
GMTT,LFPO,B738,TRA,123.5,9,6
GMMN,LSGG,B738,RAM,155.25,12,1
GMMN,EHAM,B738,RAM,177.08333333333334,11,4
GMTT,LFPG,A320,MAC,153.5,15,4
GMMN,LFPO,B738,RAM,164.16666666666666,11,1
GMME,LFSB,A320,MAC,167.91666666666666,6,5
GMTT,EDLV,B738,RYR,163.58333333333334,15,5
GMTT,LFML,B738,RYR,121.25,11,5
GMMN,LFPG,A318,AFR,183.5,6,0
GMTT,LEBL,A320,VLG,92.33333333333333,6,4
GMTT,LFOB,B738,RYR,148.33333333333334,5,3
GMTN,LFML,B738,RYR,102.41666666666667,10,5
GMTT,LEBL,B738,RYR,104.08333333333333,8,5
GMTN,LEMD,B738,RYR,61.5,12,3
GMTT,EKCH,B738,NAX,219.75,17,1
GMTT,LEMD,A320,MAC,61.75,5,4
GMTT,LFOB,B738,RYR,147.91666666666666,5,1
GMTN,LFML,B738,RYR,110.33333333333333,16,0
GMTT,EGKK,A320,ABY,149.5,6,5
GMTT,LFMK,B738,RYR,108.66666666666667,12,2
GMTT,LFML,B738,RYR,107.0,11,5
GMTT,EDDK,B734,SWT,175.91666666666666,17,3
GMTT,LEVC,B738,RYR,79.33333333333333,11,1
GMTT,LFML,B738,RYR,109.25,20,6
GMMN,LIPE,B738,RAM,154.25,12,0
GMMN,LFPB,B738,RAM,157.41666666666666,12,1
GMMN,LFSB,A320,ABY,175.83333333333334,6,0
GMTT,LFPB,B734,SWT,157.66666666666666,17,3
GMTT,LFPO,A320,MYX,144.0,7,4
GMTT,LFOB,B738,RYR,140.58333333333334,5,0
GMMN,LFPO,B738,TVF,156.33333333333334,16,3
GMMN,EBBR,A320,MAC,175.0,15,1
GMTT,LIRA,B738,RYR,142.83333333333334,7,4
GMMN,LFPG,A320,AFR,165.33333333333334,15,3
GMTT,EDLV,B738,RYR,179.16666666666666,15,5
GMMN,LEVC,AT76,RAM,121.66666666666667,13,5
GMTT,LFPG,B734,SWT,156.58333333333334,17,2
GMTT,EHVK,B738,RYR,171.91666666666666,7,4
GMTT,EDLV,B738,RYR,173.0,4,2
GMTT,LEBL,A320,VLG,82.5,7,6
GMTT,EBCI,B738,RYR,167.0,13,2
GMTT,LIRA,B738,RYR,140.58333333333334,7,4
GMMN,LEMD,A320,MAC,80.16666666666667,17,1
GMMN,LEMG,AT76,RAM,81.33333333333333,8,5
GMTT,LFPG,A320,AFR,141.16666666666666,15,5
GMTT,EHAM,A320,MAC,170.25,5,3
GMTT,LTFJ,A320,ABY,218.08333333333334,17,5
GMMN,LFBO,B738,RAM,119.75,14,1
GMMN,LFPO,B738,RAM,155.83333333333334,17,1
GMTT,EDLV,B738,RYR,176.16666666666666,15,5
GMTT,LIME,B738,RYR,145.0,17,1
GMTT,LEMD,CRJX,ANE,57.416666666666664,12,4
GMTT,EBCI,B738,RYR,144.58333333333334,15,4
GMTT,LPPR,B738,RYR,66.33333333333333,13,0
GMTT,EBCI,B738,RYR,163.5,15,1
GMTT,LEMD,B738,RYR,61.916666666666664,18,6
GMTN,LEMG,B738,RYR,23.333333333333332,12,5
GMTT,LEMG,B738,RYR,29.75,21,0
GMTT,LFPB,B734,SWT,153.83333333333334,17,4
GMTT,LEBL,B738,RYR,89.41666666666667,16,1
GMTT,EBBR,A320,BEL,142.25,8,5
