adep,ades,typecode,icao_operator,first_seen,last_seen,flight_duration_minutes
GMTN,EGLF,E55P,NJE,2025-07-18 06:47:05,2025-07-18 09:19:15,152.16666666666666
GMMN,LEMG,E190,RAM,2025-07-02 09:26:00,2025-07-02 10:18:15,52.25
GMTT,LEMD,B738,RYR,2025-07-06 20:23:20,2025-07-06 21:22:10,58.833333333333336
GMMN,LIMN,B738,RAM,2025-07-27 14:48:20,2025-07-27 17:34:45,166.41666666666666
GMTT,LFPO,B738,TVF,2025-07-24 18:32:55,2025-07-24 20:55:55,143.0
GMMN,EGKK,B738,RAM,2025-07-01 11:54:05,2025-07-01 14:39:35,165.5
GMTT,EDJA,B738,RYR,2025-07-28 04:55:40,2025-07-28 07:35:05,159.41666666666666
GMMX,LEVC,B738,RYR,2025-07-23 08:47:50,2025-07-23 10:17:25,89.58333333333333
GMTT,LEBL,A320,MYX,2025-07-14 17:53:15,2025-07-14 19:19:10,85.91666666666667
GMMN,EDDF,A20N,DLH,2025-07-02 00:37:05,2025-07-02 03:32:35,175.5
GMTT,LFPB,A319,AFR,2025-07-10 15:50:40,2025-07-10 18:10:25,139.75
GMTT,EGKK,A320,MAC,2025-07-10 15:09:05,2025-07-10 17:43:25,154.33333333333334
GMMN,HEAZ,A21N,MSR,2025-07-27 12:42:35,2025-07-27 17:14:00,271.4166666666667
GMTT,EDDK,B738,TVS,2025-07-18 01:29:30,2025-07-18 04:03:05,153.58333333333334
GMMN,EBLG,B744,NCR,2025-07-24 01:38:50,2025-07-24 04:34:55,176.08333333333334
GMTN,GMME,E35L,AOM,2025-07-27 00:15:35,2025-07-27 00:48:15,32.666666666666664
GMTT,LFPO,A320,VLG,2025-07-10 08:29:50,2025-07-10 10:38:35,128.75
GMTT,LIME,B738,RYR,2025-07-26 19:10:10,2025-07-26 21:38:00,147.83333333333334
GMTT,LEMD,CRJX,ANE,2025-08-16 11:59:00,2025-08-16 12:59:55,60.916666666666664
GMTT,EHAM,B738,RAM,2025-08-13 06:39:50,2025-08-13 09:10:20,150.5
GMTT,LEMD,B738,RYR,2025-08-07 12:36:30,2025-08-07 13:36:15,59.75
GMTT,LFPG,B738,DHK,2025-08-14 17:11:00,2025-08-14 19:39:45,148.75
GMTA,EHRD,B738,TRA,2025-08-07 09:42:40,2025-08-07 12:30:10,167.5
GMTT,GMTN,B738,RYR,2025-08-17 08:29:40,2025-08-17 08:45:15,15.583333333333334
GMTT,EHEH,B738,MAY,2025-08-29 08:24:40,2025-08-29 11:11:10,166.5
GMTN,LEMG,B738,RYR,2025-08-09 13:12:00,2025-08-09 13:39:30,27.5
GMTT,LEBL,A320,ABY,2025-08-08 22:07:30,2025-08-08 23:27:25,79.91666666666667
GMTT,GMMW,LJ45,AOM,2025-08-12 10:12:25,2025-08-12 10:46:00,33.583333333333336
GMTT,EHRD,A320,NVD,2025-08-04 17:14:00,2025-08-04 19:57:10,163.16666666666666
GMTT,EHEH,B738,RYR,2025-08-11 12:06:55,2025-08-11 14:43:30,156.58333333333334
GMTT,LFPB,B734,SWT,2025-08-25 16:56:00,2025-08-25 19:21:40,145.66666666666666
GMTT,LEBL,A321,VLG,2025-08-13 16:19:05,2025-08-13 17:44:25,85.33333333333333
GMTT,EBCI,B738,RYR,2025-08-02 05:29:45,2025-08-02 08:10:45,161.0
GMTT,GMFO,B738,RYR,2025-08-10 14:58:25,2025-08-10 15:45:45,47.333333333333336
GMTT,LTFJ,A320,MAC,2025-08-07 18:12:15,2025-08-07 22:13:00,240.75
GMFO,LFML,B190,TJT,2025-08-09 10:17:35,2025-08-09 12:59:55,162.33333333333334
GMTT,LEVC,B738,RYR,2025-08-24 22:01:00,2025-08-24 22:59:55,58.916666666666664
GMTT,LEMD,CRJX,ANE,2025-08-04 11:45:10,2025-08-04 12:44:25,59.25
GMTN,LEMG,B738,RYR,2025-08-22 06:20:10,2025-08-22 06:47:20,27.166666666666668
GMTT,LEBL,B738,RYR,2025-08-14 16:26:10,2025-08-14 17:52:25,86.25
GMTT,LEBL,A320,MAC,2025-08-13 06:15:50,2025-08-13 07:45:55,90.08333333333333
GMTT,LFBD,A320,ABY,2025-08-06 11:27:45,2025-08-06 13:09:20,101.58333333333333
GMTA,EBBR,B738,JAF,2025-08-31 08:16:20,2025-08-31 10:38:00,141.66666666666666
GMTT,LEBL,A320,VLG,2025-08-08 05:58:15,2025-08-08 07:34:40,96.41666666666667
GMTT,LIME,B738,RYR,2025-08-29 10:52:30,2025-08-29 13:27:30,155.0
GMTT,LEMG,B738,RYR,2025-08-17 21:24:55,2025-08-17 21:58:05,33.166666666666664
GMMN,LEMD,B738,RAM,2025-08-01 15:56:50,2025-08-01 17:18:25,81.58333333333333
GMFO,EHEH,B738,JAF,2025-08-11 04:34:55,2025-08-11 07:15:05,160.16666666666666
GMTN,EBCI,B738,RYR,2025-08-08 09:45:10,2025-08-08 12:13:00,147.83333333333334
GMTT,EBBR,A320,BEL,2025-08-14 21:58:25,2025-08-15 00:23:05,144.66666666666666
GMTT,LFPB,A319,AFR,2025-08-15 13:55:10,2025-08-15 16:12:30,137.33333333333334
GMTT,LFPO,B738,TVF,2025-08-05 11:00:25,2025-08-05 13:21:05,140.66666666666666
GMTT,LFBD,P180,OYO,2025-08-11 13:03:50,2025-08-11 15:05:20,121.5
GMTT,EGCC,B738,RYR,2025-08-29 20:20:30,2025-08-29 23:19:55,179.41666666666666
GMTT,EBBR,B738,RAM,2025-08-17 02:09:10,2025-08-17 04:35:50,146.66666666666666
GMTT,LFML,B738,RYR,2025-08-30 11:16:50,2025-08-30 13:10:45,113.91666666666667
GMTT,LEMD,CRJX,ANE,2025-08-28 11:42:50,2025-08-28 12:41:55,59.083333333333336
GMTN,LEMG,B738,MAY,2025-08-14 12:48:35,2025-08-14 13:17:30,28.916666666666668
GMTT,EBBR,A320,BEL,2025-08-09 09:16:35,2025-08-09 11:44:40,148.08333333333334
GMFO,EBCI,B738,RYR,2025-08-09 18:37:25,2025-08-09 21:23:10,165.75
GMTT,EBBR,A320,ABY,2025-08-08 07:27:15,2025-08-08 09:51:50,144.58333333333334
GMTT,LEBL,A320,ABY,2025-08-15 05:00:15,2025-08-15 06:23:50,83.58333333333333
GMTT,LFML,B738,RYR,2025-08-06 05:01:35,2025-08-06 06:48:10,106.58333333333333
GMTT,EHAM,A320,MAC,2025-08-21 06:14:15,2025-08-21 08:59:30,165.25
GMTA,EHRD,B738,TRA,2025-08-21 10:00:30,2025-08-21 12:42:25,161.91666666666666
GMTT,EDDK,A320,MAC,2025-08-22 17:11:05,2025-08-22 20:09:30,178.41666666666666
GMTT,EBBR,B738,RAM,2025-08-05 14:58:45,2025-08-05 17:20:35,141.83333333333334
GMTT,LEBL,A320,MAC,2025-08-24 15:33:15,2025-08-24 16:59:55,86.66666666666667
GMMN,EDDF,B738,RAM,2025-08-01 13:13:00,2025-08-01 16:13:50,180.83333333333334
GMMN,LFPO,B738,RAM,2025-08-01 12:32:25,2025-08-01 15:10:20,157.91666666666666
GMTT,LFPO,A320,VLG,2025-08-27 09:37:40,2025-08-27 11:42:50,125.16666666666667
GMMN,GMTT,AT76,RAM,2025-08-21 22:16:10,2025-08-21 23:10:20,54.166666666666664
GMTA,EHRD,A320,NVD,2025-08-09 09:47:00,2025-08-09 12:35:10,168.16666666666666
GMTT,EDJA,B738,RYR,2025-08-04 04:55:55,2025-08-04 07:49:50,173.91666666666666
GMTT,EHRD,A320,NVD,2025-08-29 09:43:10,2025-08-29 12:40:40,177.5
GMTT,EHRD,B738,TRA,2025-08-21 17:35:05,2025-08-21 20:12:35,157.5
GMTT,LEMG,B738,RYR,2025-08-09 13:40:30,2025-08-09 14:20:50,40.333333333333336
GMTT,LEMD,B738,RYR,2025-08-12 14:07:55,2025-08-12 15:03:20,55.416666666666664
GMTT,LEMG,B738,RYR,2025-08-24 21:58:25,2025-08-24 22:40:55,42.5
GMTT,EGCC,B738,RYR,2025-08-18 20:25:30,2025-08-18 22:58:00,152.5
GMTT,LPPT,B738,RYR,2025-08-29 20:42:40,2025-08-29 21:32:25,49.75
GMTT,EGCC,B738,RYR,2025-08-08 19:43:30,2025-08-08 22:30:40,167.16666666666666
GMMN,LFPO,B738,RAM,2025-08-23 02:42:50,2025-08-23 05:22:10,159.33333333333334
GMTT,EBBR,B738,RAM,2025-08-08 06:58:00,2025-08-08 09:42:05,164.08333333333334
GMMN,LFLL,B738,RAM,2025-08-01 14:21:45,2025-08-01 16:31:05,129.33333333333334
GMTT,LEBL,A321,VLG,2025-08-09 10:38:50,2025-08-09 12:02:40,83.83333333333333
GMTT,LEMD,CRJX,ANE,2025-08-03 11:38:40,2025-08-03 12:36:30,57.833333333333336
GMTT,EDLV,B738,RYR,2025-08-10 08:49:25,2025-08-10 11:40:15,170.83333333333334
GMFO,LFOB,B738,RYR,2025-08-02 07:38:35,2025-08-02 10:17:20,158.75
GMTT,LEMD,B738,RYR,2025-08-01 07:07:00,2025-08-01 08:03:15,56.25
GMTT,EDLV,B738,RYR,2025-08-14 08:15:20,2025-08-14 10:59:55,164.58333333333334
GMTT,LEMG,B738,RYR,2025-08-02 13:01:55,2025-08-02 13:31:55,30.0
GMMN,GMTN,AT76,RAM,2025-08-01 15:10:50,2025-08-01 16:14:10,63.333333333333336
GMTT,LFBO,B738,RYR,2025-08-10 04:43:40,2025-08-10 06:24:30,100.83333333333333
GMTT,EBBR,A320,ABY,2025-08-04 05:53:40,2025-08-04 08:35:30,161.83333333333334
GMTN,LEMG,B738,RYR,2025-08-24 14:55:20,2025-08-24 15:22:00,26.666666666666668
GMTT,LEVC,B738,RYR,2025-08-01 12:15:40,2025-08-01 13:13:00,57.333333333333336
GMTT,LEMD,B738,MAY,2025-08-24 19:19:00,2025-08-24 20:16:35,57.583333333333336
GMTT,LFOB,B738,RYR,2025-08-29 14:22:05,2025-08-29 16:54:05,152.0
GMTT,LFBD,A320,ABY,2025-08-31 14:10:25,2025-08-31 15:39:45,89.33333333333333
GMTT,LFPG,A320,ABY,2025-08-06 06:35:35,2025-08-06 08:58:15,142.66666666666666
GMFO,LFML,B738,RYR,2025-08-10 16:32:55,2025-08-10 18:25:50,112.91666666666667
GMTT,LFPG,A319,AFR,2025-08-13 13:50:40,2025-08-13 16:07:55,137.25
GMTT,LFPO,A320,VLG,2025-08-15 08:53:05,2025-08-15 10:59:55,126.83333333333333
GMTT,LEMG,B38M,RYR,2025-08-16 13:16:10,2025-08-16 13:49:15,33.083333333333336
GMTN,LEMG,B738,RYR,2025-08-01 07:25:40,2025-08-01 07:55:05,29.416666666666668
GMTT,EBCI,B738,RYR,2025-08-13 15:52:50,2025-08-13 18:20:00,147.16666666666666
GMTT,LEBL,A320,ABY,2025-08-12 06:06:35,2025-08-12 07:31:30,84.91666666666667
GMFO,LFPO,B738,TVF,2025-08-25 09:40:50,2025-08-25 11:59:55,139.08333333333334
GMTT,LEVC,B738,RYR,2025-08-12 11:31:55,2025-08-12 12:32:35,60.666666666666664
GMTT,LFMT,A320,ABY,2025-08-15 10:41:55,2025-08-15 12:33:30,111.58333333333333
GMTT,LPPT,B738,RYR,2025-08-06 21:17:15,2025-08-06 22:11:10,53.916666666666664
GMTT,LEBL,A320,MAC,2025-08-23 10:02:55,2025-08-23 11:28:50,85.91666666666667
GMTT,LEMD,A320,ABY,2025-08-10 19:20:20,2025-08-10 20:24:05,63.75
GMTT,LFPC,B738,RYR,2025-08-05 04:43:00,2025-08-05 06:59:55,136.91666666666666
GMTT,EBBR,A320,BEL,2025-08-21 21:49:30,2025-08-22 00:13:40,144.16666666666666
GMTT,LEBL,A320,MAC,2025-08-25 00:50:55,2025-08-25 02:10:55,80.0
GMTT,EBBR,A320,MAC,2025-08-25 06:08:35,2025-08-25 08:51:05,162.5
GMTT,GMFO,B738,RYR,2025-08-06 10:47:30,2025-08-06 11:32:05,44.583333333333336
GMTT,LEMD,B738,RYR,2025-08-21 12:42:40,2025-08-21 13:39:00,56.333333333333336
GMTN,LEAL,B738,RYR,2025-08-17 09:23:35,2025-08-17 10:14:00,50.416666666666664
GMTT,LFPG,A320,MAC,2025-08-22 14:50:55,2025-08-22 17:15:30,144.58333333333334
GMTT,GMMW,A320,ABY,2025-08-05 22:14:25,2025-08-05 22:58:15,43.833333333333336
GMTT,EHEH,B738,RYR,2025-08-15 08:07:50,2025-08-15 10:45:40,157.83333333333334
GMTT,LEBL,B738,RYR,2025-08-21 17:05:30,2025-08-21 18:27:25,81.91666666666667
GMMN,LFPG,B738,RAM,2025-08-01 12:55:45,2025-08-01 15:39:00,163.25
GMTN,LEMG,B38M,RYR,2025-08-21 15:05:20,2025-08-21 15:33:45,28.416666666666668
GMTT,LEBL,B738,RYR,2025-08-08 12:33:55,2025-08-08 14:10:10,96.25
GMTA,EBBR,A320,BEL,2025-08-11 16:43:45,2025-08-11 19:18:15,154.5
GMFO,LEBL,B738,RYR,2025-08-12 15:53:55,2025-08-12 17:19:50,85.91666666666667
GMTT,LFPG,B734,SWT,2025-08-05 16:44:35,2025-08-05 19:05:55,141.33333333333334
GMTT,LEMD,CRJX,ANE,2025-08-13 11:40:45,2025-08-13 12:43:40,62.916666666666664
GMTT,LEBL,A320,ABY,2025-08-30 13:14:10,2025-08-30 14:36:10,82.0
GMTT,LEMD,CRJX,ANE,2025-08-15 11:55:40,2025-08-15 12:55:55,60.25
GMTN,LFML,B738,RYR,2025-08-07 06:41:50,2025-08-07 08:42:30,120.66666666666667
GMMX,EGKK,A321,BAW,2025-08-07 19:52:25,2025-08-07 22:47:45,175.33333333333334
GMTT,LFML,B738,RYR,2025-08-11 06:37:20,2025-08-11 08:37:25,120.08333333333333
GMTT,LFPO,A320,VLG,2025-08-02 08:23:15,2025-08-02 10:47:45,144.5
GMTA,EHRD,A320,NVD,2025-08-06 16:47:20,2025-08-06 19:38:00,170.66666666666666
GMTT,LEBL,A321,VLG,2025-08-16 10:44:40,2025-08-16 12:12:10,87.5
GMTA,EHRD,A320,NVD,2025-08-16 09:44:45,2025-08-16 12:25:40,160.91666666666666
GMTT,EDSB,B738,RYR,2025-08-06 19:00:45,2025-08-06 21:39:45,159.0
GMTT,LFMT,A320,ABY,2025-08-12 17:39:55,2025-08-12 19:23:50,103.91666666666667
GMTT,LEMG,B738,RYR,2025-08-12 14:59:00,2025-08-12 15:35:30,36.5
GMTT,EBBR,B737,JAF,2025-08-15 23:15:40,2025-08-16 01:49:40,154.0
GMMN,LFPG,A320,AFR,2025-08-08 18:16:45,2025-08-08 20:51:00,154.25
GMTT,EBBR,A320,MAC,2025-08-23 15:27:15,2025-08-23 18:01:15,154.0
GMTT,LEBL,A320,VLG,2025-08-10 05:44:50,2025-08-10 07:25:35,100.75
GMTT,LFLL,A320,MAC,2025-08-14 05:12:15,2025-08-14 07:12:45,120.5
GMTT,LEBL,B738,RYR,2025-08-22 13:40:45,2025-08-22 15:06:50,86.08333333333333
GMTT,LFPG,A320,AFR,2025-08-30 15:08:25,2025-08-30 17:21:25,133.0
GMTN,LFML,B738,RYR,2025-08-11 16:44:40,2025-08-11 18:34:00,109.33333333333333
GMTT,EHAM,B738,RAM,2025-08-12 06:32:50,2025-08-12 09:07:15,154.41666666666666
GMTT,LIME,B738,RYR,2025-08-28 04:55:45,2025-08-28 07:45:05,169.33333333333334
GMTT,EGKK,A320,ABY,2025-08-16 06:43:30,2025-08-16 09:12:50,149.33333333333334
GMTA,EHAM,B39M,CAI,2025-08-22 00:03:40,2025-08-22 02:38:30,154.83333333333334
GMTA,EBBR,A320,VAW,2025-08-07 19:19:00,2025-08-07 21:48:15,149.25
GMTT,EGKK,B738,RAM,2025-08-15 16:12:20,2025-08-15 18:40:55,148.58333333333334
GMTT,EDLV,B738,RYR,2025-08-13 04:58:50,2025-08-13 07:43:15,164.41666666666666
GMTT,LFML,B738,RYR,2025-08-02 11:07:45,2025-08-02 12:53:10,105.41666666666667
GMFO,LFPO,B738,RAM,2025-08-10 07:12:00,2025-08-10 09:38:30,146.5
GMTT,EBCI,B738,RYR,2025-08-10 11:50:35,2025-08-10 14:26:35,156.0
GMTT,LEBL,A320,VLG,2025-08-03 06:01:40,2025-08-03 07:22:35,80.91666666666667
GMFO,LFPO,A320,EAF,2025-08-03 14:45:45,2025-08-03 17:18:35,152.83333333333334
GMFO,LFPO,B738,TVF,2025-08-01 17:54:40,2025-08-01 20:21:10,146.5
GMTT,EBBR,A320,BEL,2025-08-17 23:14:50,2025-08-18 01:35:30,140.66666666666666
GMTT,LFPO,A320,VLG,2025-08-06 09:11:00,2025-08-06 11:31:50,140.83333333333334
GMTT,LEMD,A320,MAC,2025-08-14 18:40:10,2025-08-14 19:44:05,63.916666666666664
GMTT,LPPT,B738,RYR,2025-08-04 21:23:00,2025-08-04 22:30:10,67.16666666666667
GMTT,EHAM,A320,MAC,2025-08-31 06:26:50,2025-08-31 08:58:40,151.83333333333334
GMTT,EDLV,B738,RYR,2025-08-15 17:44:00,2025-08-15 20:28:35,164.58333333333334
GMTT,LFOB,B738,RYR,2025-08-07 05:00:15,2025-08-07 07:26:55,146.66666666666666
GMTT,LEBL,A320,MAC,2025-08-05 11:36:35,2025-08-05 13:09:40,93.08333333333333
GMTT,LFPG,A320,MAC,2025-08-23 06:37:40,2025-08-23 08:59:55,142.25
GMTT,LEBL,B738,RYR,2025-08-05 16:47:10,2025-08-05 18:04:05,76.91666666666667
GMTT,LEBL,A320,MAC,2025-08-29 22:13:05,2025-08-29 23:41:15,88.16666666666667
GMTT,EBBR,B738,RAM,2025-08-11 07:17:15,2025-08-11 09:46:20,149.08333333333334
GMMN,LTFM,A332,HFY,2025-08-08 09:35:45,2025-08-08 13:57:45,262.0
GMTA,GMTN,AT76,RAM,2025-08-08 18:20:50,2025-08-08 18:48:20,27.5
GMTN,LIME,A320,LDM,2025-08-21 11:58:20,2025-08-21 14:22:00,143.66666666666666
GMTT,LFPO,B738,TVF,2025-08-03 09:32:25,2025-08-03 11:59:55,147.5
GMTT,LFBD,A320,ABY,2025-08-13 11:13:10,2025-08-13 12:48:55,95.75
GMTT,LEBL,A320,MAC,2025-08-10 05:41:10,2025-08-10 07:10:10,89.0
GMTT,EDJA,B738,RYR,2025-08-07 15:06:20,2025-08-07 17:46:40,160.33333333333334
GMTT,EDLV,B738,RYR,2025-08-02 17:03:05,2025-08-02 19:59:55,176.83333333333334
GMTT,EDSB,B738,RYR,2025-08-13 20:04:15,2025-08-13 22:32:25,148.16666666666666
GMTT,LFOB,B738,RYR,2025-08-30 07:21:05,2025-08-30 09:45:45,144.66666666666666
GMTT,LFPG,B734,SWT,2025-08-01 17:13:35,2025-08-01 19:41:25,147.83333333333334
GMTT,EDDK,B738,TVS,2025-08-29 00:33:30,2025-08-29 03:19:55,166.41666666666666
GMTN,EBCI,B738,RYR,2025-08-28 09:17:30,2025-08-28 11:47:50,150.33333333333334
GMTT,EHAM,A320,MAC,2025-08-24 06:26:15,2025-08-24 09:06:40,160.41666666666666
GMTA,GMTT,AT76,RAM,2025-08-04 16:16:25,2025-08-04 16:59:55,43.5
GMTT,GMTA,AT76,RAM,2025-08-27 17:50:15,2025-08-27 18:28:55,38.666666666666664
GMTT,LIME,B738,RYR,2025-08-02 17:54:10,2025-08-02 20:15:10,141.0
GMTT,LEMD,B738,RYR,2025-08-02 13:35:15,2025-08-02 14:34:15,59.0
GMTT,LEMD,A320,MAC,2025-08-28 18:26:20,2025-08-28 19:23:45,57.416666666666664
GMTT,LEBL,A321,VLG,2025-08-23 10:53:00,2025-08-23 12:21:05,88.08333333333333
GMTT,EBCI,B738,RYR,2025-08-18 16:15:05,2025-08-18 18:40:40,145.58333333333334
GMTT,EHAM,A320,MAC,2025-08-10 06:14:40,2025-08-10 08:59:55,165.25
GMTT,LFOB,B738,MAY,2025-08-28 04:52:00,2025-08-28 06:59:55,127.91666666666667
GMFO,LFPO,A320,EAF,2025-08-08 14:47:25,2025-08-08 17:08:50,141.41666666666666
GMTT,EDDK,A320,ABY,2025-08-08 17:10:35,2025-08-08 19:58:05,167.5
GMTT,EGCC,B738,RYR,2025-08-11 21:05:30,2025-08-11 23:51:15,165.75
GMFO,LFPB,LJ45,TCR,2025-08-24 12:01:50,2025-08-24 14:25:50,144.0
GMTT,EDJA,B738,MAY,2025-08-25 05:07:00,2025-08-25 07:47:00,160.0
GMTT,EHAM,A320,MAC,2025-08-25 05:27:50,2025-08-25 08:20:20,172.5
GMTT,EBBR,B738,RAM,2025-08-07 06:58:25,2025-08-07 09:34:00,155.58333333333334
GMTT,EDLV,B738,RYR,2025-08-11 18:09:10,2025-08-11 20:48:55,159.75
GMTN,LEMD,B738,RYR,2025-08-22 17:20:45,2025-08-22 18:16:05,55.333333333333336
GMMN,LTFJ,A320,MAC,2025-08-01 17:38:45,2025-08-01 21:47:30,248.75
GMTT,EDLV,B738,RYR,2025-08-25 18:06:05,2025-08-25 20:53:50,167.75
GMTT,EDLV,B738,RYR,2025-08-31 08:59:55,2025-08-31 11:31:45,151.83333333333334
GMTN,LFML,B738,RYR,2025-08-18 16:04:15,2025-08-18 17:59:55,115.66666666666667
GMTT,EDJA,B738,RYR,2025-08-11 04:57:55,2025-08-11 07:34:25,156.5
GMTT,EHAM,A320,ABY,2025-08-03 06:12:55,2025-08-03 09:08:50,175.91666666666666
GMTT,EHEH,B738,RYR,2025-08-08 08:22:45,2025-08-08 10:59:45,157.0
GMTT,LEBL,B738,RYR,2025-08-16 08:09:15,2025-08-16 09:36:30,87.25
GMTT,LFPG,A320,ABY,2025-08-01 15:18:20,2025-08-01 17:41:20,143.0
GMTT,LFPG,B734,SWT,2025-08-12 17:18:45,2025-08-12 19:40:30,141.75
GMTT,EHRD,A320,NVD,2025-08-22 09:46:15,2025-08-22 12:45:20,179.08333333333334
GMTT,EBBR,A320,VAW,2025-08-30 08:09:10,2025-08-30 10:47:35,158.41666666666666
GMTT,LEBL,A321,VLG,2025-08-25 12:46:30,2025-08-25 14:08:00,81.5
GMTT,LEBL,A320,ABY,2025-08-17 23:46:15,2025-08-18 01:04:05,77.83333333333333
GMTT,EBCI,B738,RYR,2025-08-07 15:39:00,2025-08-07 18:17:45,158.75
GMTA,EHRD,A320,NVD,2025-08-30 09:20:35,2025-08-30 12:07:10,166.58333333333334
GMTA,EBBR,A320,VAW,2025-08-21 18:50:10,2025-08-21 21:24:00,153.83333333333334
GMTT,LFOB,B738,RYR,2025-08-31 18:44:50,2025-08-31 20:51:30,126.66666666666667
GMMN,EGKK,B738,RAM,2025-08-01 12:28:40,2025-08-01 15:20:20,171.66666666666666
GMTT,LFMT,A320,MAC,2025-08-22 10:44:25,2025-08-22 12:33:55,109.5
GMTT,LEBL,A320,MAC,2025-08-27 06:23:35,2025-08-27 07:49:50,86.25
GMTT,EHEH,B738,RYR,2025-08-04 13:30:55,2025-08-04 16:23:25,172.5
GMTT,LFBO,B738,RYR,2025-08-08 19:25:15,2025-08-08 20:59:55,94.66666666666667
GMTN,EBCI,B738,RYR,2025-08-21 08:51:30,2025-08-21 11:29:20,157.83333333333334
GMMN,LFPO,B738,TVF,2025-08-05 17:31:15,2025-08-05 20:09:20,158.08333333333334
GMTT,LPPR,B738,RYR,2025-08-22 08:12:40,2025-08-22 09:17:20,64.66666666666667
GMTN,EHAM,A320,ABY,2025-08-04 16:16:40,2025-08-04 19:04:40,168.0
GMTN,LEMD,B738,RYR,2025-08-08 16:57:30,2025-08-08 17:51:55,54.416666666666664
GMTT,LIME,B738,RYR,2025-08-22 10:58:15,2025-08-22 13:15:05,136.83333333333334
GMTN,LEMG,B738,RYR,2025-08-31 15:02:10,2025-08-31 15:36:10,34.0
GMTA,EBBR,A320,BEL,2025-08-25 16:32:45,2025-08-25 19:03:25,150.66666666666666
GMTT,LFBO,B738,RYR,2025-08-11 18:38:50,2025-08-11 20:15:15,96.41666666666667
GMTT,LPPT,B738,MAY,2025-08-25 20:02:05,2025-08-25 20:51:25,49.333333333333336
GMTT,LFPO,B738,TVF,2025-08-13 12:09:25,2025-08-13 14:25:25,136.0
GMTT,LFMK,B738,RYR,2025-08-13 12:55:40,2025-08-13 14:29:15,93.58333333333333
GMTT,LFBD,A320,MAC,2025-08-24 15:10:50,2025-08-24 16:43:10,92.33333333333333
GMTT,LEVC,B738,RYR,2025-08-10 22:19:10,2025-08-10 23:20:20,61.166666666666664
GMTA,EBBR,A320,BEL,2025-08-18 16:06:30,2025-08-18 18:31:10,144.66666666666666
GMMN,LFBO,B738,RAM,2025-08-01 15:00:15,2025-08-01 16:54:55,114.66666666666667
GMTT,EBBR,A320,ABY,2025-08-28 14:48:45,2025-08-28 17:19:55,151.16666666666666
GMTT,LFPO,B738,RAM,2025-08-04 07:51:40,2025-08-04 10:17:50,146.16666666666666
GMFO,LFML,B738,RYR,2025-08-26 20:25:00,2025-08-26 22:08:15,103.25
GMTT,LEBL,A320,VLG,2025-08-22 06:52:00,2025-08-22 08:11:20,79.33333333333333
GMTT,LFOB,B738,MAY,2025-08-26 04:58:00,2025-08-26 07:21:45,143.75
GMTT,LFPG,A320,AFR,2025-08-08 13:47:40,2025-08-08 16:06:20,138.66666666666666
GMTT,LFPO,A320,VLG,2025-08-29 08:59:55,2025-08-29 11:21:00,141.08333333333334
GMTT,EBBR,A320,ABY,2025-08-03 14:50:25,2025-08-03 17:33:50,163.41666666666666
GMTT,LIME,B738,RYR,2025-08-01 13:01:20,2025-08-01 15:25:40,144.33333333333334
GMTT,LFLL,A320,MAC,2025-08-28 05:08:55,2025-08-28 07:01:35,112.66666666666667
GMTT,LEMD,B738,RYR,2025-08-16 13:29:50,2025-08-16 14:29:45,59.916666666666664
GMFO,LFPG,A320,MAC,2025-08-09 13:54:35,2025-08-09 16:29:30,154.91666666666666
GMTT,LFBO,B738,RYR,2025-08-04 18:42:55,2025-08-04 20:24:50,101.91666666666667
GMMN,HEAZ,B738,MSR,2025-08-22 00:11:45,2025-08-22 04:53:10,281.4166666666667
GMTT,LEMD,B738,RYR,2025-08-29 19:46:45,2025-08-29 20:40:00,53.25
GMTT,LFPG,A320,AFR,2025-08-29 13:43:10,2025-08-29 16:08:00,144.83333333333334
GMFO,LFPO,B738,TVF,2025-08-08 18:07:40,2025-08-08 20:30:35,142.91666666666666
GMTT,EBBR,A320,ABY,2025-08-30 05:40:15,2025-08-30 08:13:45,153.5
GMTT,EBBR,A320,MAC,2025-08-11 15:52:30,2025-08-11 18:16:35,144.08333333333334
GMTT,LFPO,A320,VLG,2025-08-28 08:12:45,2025-08-28 10:23:30,130.75
GMTT,EHAM,A320,MAC,2025-08-06 14:09:40,2025-08-06 17:10:20,180.66666666666666
GMTT,EGSS,B738,RUK,2025-08-17 20:24:05,2025-08-17 22:58:15,154.16666666666666
GMFO,LPPR,CRJX,ANE,2025-08-03 19:34:20,2025-08-03 20:57:10,82.83333333333333
GMTT,LEVC,B738,RYR,2025-08-08 12:55:00,2025-08-08 13:56:40,61.666666666666664
GMFO,LFPO,A320,EAF,2025-08-04 14:48:30,2025-08-04 17:14:15,145.75
GMTT,EBBR,A320,MAC,2025-08-30 14:44:05,2025-08-30 17:13:40,149.58333333333334
GMTT,LEBL,B738,RAM,2025-08-14 17:43:05,2025-08-14 19:03:40,80.58333333333333
GMTT,LFPB,A320,MAC,2025-08-24 06:51:15,2025-08-24 08:59:55,128.66666666666666
GMTT,LEBL,B738,RYR,2025-08-27 14:03:15,2025-08-27 15:26:45,83.5
GMTT,LEBL,A320,ABY,2025-08-31 05:44:55,2025-08-31 07:12:25,87.5
GMTT,GMMW,A320,ABY,2025-08-08 23:04:40,2025-08-08 23:40:35,35.916666666666664
GMTT,LFRS,B738,TRA,2025-08-04 18:11:40,2025-08-04 19:59:55,108.25
